date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:57	1399/1399	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35d4-577-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/parallax.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/parallax.min9704.js	(from https://www.silvercolin.co.in/)
18:00:57	1891/1891	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35d7-763-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/jquery.waitforimages.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/jquery.waitforimages9704.js	(from https://www.silvercolin.co.in/)
18:00:57	5565/5565	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35dc-15bd-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/jquery.easing.1.3.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/jquery.easing.1.39704.js	(from https://www.silvercolin.co.in/)
18:00:58	35722/35722	---M-Z	200	added ('OK')	text/javascript	etag:%2216a3d49-8b8a-5f99c60b14d00-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=6.11.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min9c09.js	(from https://www.silvercolin.co.in/)
18:00:58	13618/13618	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35d5-3532-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/packery-mode.pkgd.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/packery-mode.pkgd.min9704.js	(from https://www.silvercolin.co.in/)
18:00:58	42863/42863	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35da-a76f-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/slick.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/slick.min9704.js	(from https://www.silvercolin.co.in/)
18:00:59	13605/13605	---M-Z	200	added ('OK')	text/javascript	etag:%2212c1a42-3525-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/countdown/assets/js/plugins/jquery.countdown.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/countdown/assets/js/plugins/jquery.countdown.min9704.js	(from https://www.silvercolin.co.in/)
18:00:59	924/924	---M-Z	200	added ('OK')	text/javascript	etag:%2216602be-39c-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/counter/assets/js/plugins/counter.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/counter/assets/js/plugins/counter9704.js	(from https://www.silvercolin.co.in/)
18:00:59	1261/1261	---M-Z	200	added ('OK')	text/javascript	etag:%2216602bf-4ed-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/counter/assets/js/plugins/absoluteCounter.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/counter/assets/js/plugins/absoluteCounter.min9704.js	(from https://www.silvercolin.co.in/)
18:01:00	6571/6571	---M-Z	200	added ('OK')	text/javascript	etag:%221660d16-19ab-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/custom-font/assets/js/plugins/typed.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/custom-font/assets/js/plugins/typed9704.js	(from https://www.silvercolin.co.in/)
18:01:00	30225/30225	---M-Z	200	added ('OK')	text/javascript	etag:%221660cd4-7611-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/full-screen-sections/assets/js/plugins/jquery.fullPage.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/full-screen-sections/assets/js/plugins/jquery.fullPage.min9704.js	(from https://www.silvercolin.co.in/)
18:01:00	3968/3968	---M-Z	200	added ('OK')	text/javascript	etag:%2212c1a76-f80-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/pie-chart/assets/js/plugins/easypiechart.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/pie-chart/assets/js/plugins/easypiechart9704.js	(from https://www.silvercolin.co.in/)
18:01:00	114925/114925	---M-Z	200	added ('OK')	text/javascript	etag:%2212a24be-1c0ed-5df58b1ffca00-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/post-types/property/shortcodes/interactive-property-list/assets/js/plugins/TweenMax.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/post-types/property/shortcodes/interactive-property-list/assets/js/plugins/TweenMax.min9704.js	(from https://www.silvercolin.co.in/)
18:01:01	27670/27670	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35d0-6c16-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/TweenLite.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/TweenLite.min9704.js	(from https://www.silvercolin.co.in/)
18:01:01	966/966	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35cf-3c6-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/smoothPageScroll.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules/plugins/smoothPageScroll9704.js	(from https://www.silvercolin.co.in/)
18:01:01	83754/83754	---M-Z	200	added ('OK')	text/javascript	etag:%22ac35e5-1472a-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules.min.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/js/modules.min9704.js	(from https://www.silvercolin.co.in/)
18:01:01	29765/29765	---M-Z	200	added ('OK')	text/javascript	etag:%2213a1201-7445-5fbcc91986828-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/pscrollbar/perfect-scrollbar.jquery.min.js?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/pscrollbar/perfect-scrollbar.jquery.minc0b8.js	(from https://www.silvercolin.co.in/)
18:01:02	48262/48262	---M-Z	200	added ('OK')	text/javascript	etag:%2213a1200-bc86-5fbcc91986440-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/owlcarousel/owl.carousel.min.js?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/owlcarousel/owl.carousel.minc0b8.js	(from https://www.silvercolin.co.in/)
18:01:02	35830/35830	---M-Z	200	added ('OK')	text/javascript	etag:%2213a11f8-8bf6-5fbcc919366df-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/js/quadmenu.min.js?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/js/quadmenu.minc0b8.js	(from https://www.silvercolin.co.in/)
18:01:02	904/904	---MC-	200	added ('OK')	text/javascript	date:Sat,%2018%20Jan%202025%2012:31:03%20GMT	https://www.google.com/recaptcha/api.js?render=6LeQehcmAAAAADXNn8xL5EWOCfhC8RJb_iEm3LMi&ver=3.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.google.com/recaptcha/api30f0.js	(from https://www.silvercolin.co.in/)
18:01:03	37931/37931	---M-Z	200	added ('OK')	text/javascript	etag:%22960e8e-942b-626cfe2d4af41-gzip%22	https://www.silvercolin.co.in/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.silvercolin.co.in/)
18:01:03	999/999	---M-Z	200	added ('OK')	text/javascript	etag:%22b61147-3e7-5fbcc6e597872-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.7.6	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/contact-form-7/modules/recaptcha/indexcfaa.js	(from https://www.silvercolin.co.in/)
18:01:03	20074/20074	---M-Z	200	added ('OK')	text/javascript	etag:%2221001f7-4e6a-5f99c60b14d00-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.11.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min9c09.js	(from https://www.silvercolin.co.in/)
18:01:03	41069/41069	---M-Z	200	added ('OK')	text/javascript	etag:%22ac3ed9-a06d-5fbdcff8d8d6c-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/js/slick.min.js?ver=3.4	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/js/slick.mine735.js	(from https://www.silvercolin.co.in/)
18:01:04	10985/10985	---M-Z	200	added ('OK')	text/javascript	etag:%22ac3edb-2ae9-5fbdcff8d8d6c-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/js/wpsisac-public.js?ver=3.4	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/js/wpsisac-publice735.js	(from https://www.silvercolin.co.in/)
18:01:04	111236/111236	---M-Z	200	added ('OK')	text/javascript	etag:%22ce27fe-1b284-5fbcdecd3d8cd-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mailpoet/assets/dist/js/public.js?ver=4.16.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mailpoet/assets/dist/js/public6e08.js	(from https://www.silvercolin.co.in/)
18:01:04	5498/5498	---M-Z	200	added ('OK')	text/javascript	etag:%22de8887-157a-5fbcc8b3fc6f6-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/isotope/imagesloaded.pkgd.min.js?ver=2.3.2	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/isotope/imagesloaded.pkgd.min95b8.js	(from https://www.silvercolin.co.in/)
18:01:05	143087/143087	---M-Z	200	added ('OK')	text/javascript	etag:%22e207c3-22eef-5fbcc8b3fcadf-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/swiper/swiper.min.js?ver=2.3.2	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/vendor/swiper/swiper.min95b8.js	(from https://www.silvercolin.co.in/)
18:01:05	26133/26133	---M-Z	200	added ('OK')	text/javascript	etag:%22ca2c1d-6615-5fbcc8b3fbf26-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/js/wptestimonial.js?ver=2.3.2	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/js/wptestimonial95b8.js	(from https://www.silvercolin.co.in/)
18:01:05	5878/5878	---M-Z	200	added ('OK')	text/javascript	etag:%221660db9-16f6-5df58b20f0c40-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/image-map-gallery/assets/exclude_js/image-map-gallery.js?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/shortcodes/image-map-gallery/assets/exclude_js/image-map-gallery9704.js	(from https://www.silvercolin.co.in/)
18:01:06	2023/2023	---M--	200	added ('OK')	image/svg+xml	etag:%22c0190c-7e7-5fbcc8b3fbb3e%22	https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/images/skype.svg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/images/skype.svg	(from https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/css/wptestimonial.css?ver=2.3.2)
18:01:06	1427/1427	---M--	200	added ('OK')	image/svg+xml	etag:%22c0190e-593-5fbcc8b3fbb3e%22	https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/images/telegram.svg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/images/telegram.svg	(from https://www.silvercolin.co.in/wp-content/plugins/testimonial-slider-and-showcase/assets/css/wptestimonial.css?ver=2.3.2)
18:01:06	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22ac3eca-1052-5fbdcff8d81b3%22	https://www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/images/ajax-loader.gif	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/images/ajax-loader.gif	(from https://www.silvercolin.co.in/wp-content/plugins/wp-slick-slider-and-image-carousel/assets/css/slick.css?ver=3.4)
18:01:07	2609/2609	---M--	200	added ('OK')	image/png	etag:%22ac3699-a31-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/img/preload_pattern.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/img/preload_pattern.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:07	2483/2483	---M--	200	added ('OK')	image/png	etag:%22ac36aa-9b3-5e563a4258a80%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/img/arrows_left.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/img/arrows_left.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:07	2469/2469	---M--	200	added ('OK')	image/png	etag:%22ac36a5-9a5-5e563a434ccc0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/img/arrows_right.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/img/arrows_right.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:07	1014/1014	---M--	200	added ('OK')	image/png	etag:%22b20248-3f6-5df589b597300%22	https://www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/play.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/play.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:08	964/964	---M--	200	added ('OK')	image/png	etag:%22b20247-3c4-5df589b597300%22	https://www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/pause.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/pause.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:08	946/946	---M--	200	added ('OK')	image/png	etag:%22b20249-3b2-5df589b597300%22	https://www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/stop.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/stop.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:08	1116/1116	---M--	200	added ('OK')	image/png	etag:%22b20223-45c-5df589b597300%22	https://www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/sound.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/sound.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:08	1173/1173	---M--	200	added ('OK')	image/png	etag:%22b20246-495-5df589b597300%22	https://www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/mute.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/framework/modules/blog/assets/img/audio/mute.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:09	1744/1744	---M--	200	added ('OK')	image/png	etag:%2212c1a2a-6d0-5df58b1ffca00%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/arrows_left.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/arrows_left.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:09	1713/1713	---M--	200	added ('OK')	image/png	etag:%2212c1a29-6b1-5df58b1ffca00%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/arrows_right.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/arrows_right.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:09	335/335	---M--	200	added ('OK')	image/png	etag:%2212c1a28-14f-5df58b1ffca00%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/divider_white.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/divider_white.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:09	418/418	---M--	200	added ('OK')	image/png	etag:%2212c1a27-1a2-5df58b1ffca00%22	https://www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/divider_color.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/mkdf-core/assets/img/divider_color.png	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1)
18:01:10	165719/165719	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac3601-28757-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:10	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22ac35fc-12d68-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:10	165719/165719	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac3601-28757-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:10	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22ac35fd-17ee8-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:11	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22ac3600-286ac-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:11	59540/59540	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac363d-e894-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.eot	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.eot	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1)
18:01:11	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22ac35fe-6c7db-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1)
18:01:12	59540/59540	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac363d-e894-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.eot?	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIconsd41d.eot	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1)
18:01:12	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22ac363c-f8b0-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.woff	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.woff	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1)
18:01:12	59388/59388	---M--	200	added ('OK')	font/ttf	etag:%22ac363f-e7fc-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.ttf	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.ttf	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1)
18:01:13	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%22ac363e-43b31-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.svg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/fonts/ElegantIcons.svg	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1)
18:01:13	121036/121036	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ac3649-1d8cc-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons.eot?v=2.0.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons28b5.eot	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/css/ionicons.min.css?ver=6.7.1)
18:01:13	188724/188724	---M--	200	added ('OK')	font/ttf	etag:%22ac364b-2e134-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons.ttf?v=2.0.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons28b5.ttf	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/css/ionicons.min.css?ver=6.7.1)
18:01:13	68060/68060	---M--	200	added ('OK')	font/woff	etag:%22ac364a-109dc-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons.woff?v=2.0.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/fonts/ionicons28b5.woff	(from https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/css/ionicons.min.css?ver=6.7.1)
